Customer_ID,account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned
c4b87cca-407d-4365-8fce-12e9b41ac926,16,109.47,9,39,0.396,0.0104,0,No,0,0.883,4.99,3.35,9.96,5.1,No
8d0b7d22-7ca5-425d-acad-82b4433cffd4,14,32.08,8,39,0.157,0.008,0,No,2.6,0.733,2.66,4.18,7.63,3.9,No
6ca3b0fd-c4d6-4214-82cc-2757ba0191d6,51,82.49,13,14,0.217,0.1112,0,Yes,4.1,0.698,4.14,6.1,8.77,4,No
d83786f3-e0a0-43c7-af6d-921aa7a3559d,15,50.54,1,38,0.456,0.0056,0,Yes,3.4,0.829,4.88,4.27,9.86,5.9,No
0430bf5c-4506-4040-981a-c4f97532cb3e,24,91.8,7,20,0.118,0.064,0,No,2.4,0.746,4.16,5.03,8.95,3.3,No
a6f7089b-d4fa-42e0-967f-4f3f601061e9,29,49.69,15,5,0.203,0.0008,1,No,4.6,0.335,4.22,6.78,8.55,4.1,No
4a9cc790-c192-41de-86b7-7a0220712b2d,36,47.33,1,56,0.325,0.1312,4,Yes,0,0.594,2.66,2.23,4.56,5,Yes
855713fb-096e-479d-a82e-7a92b266614b,34,210.25,9,9,0.425,0.0312,0,No,4.5,0.794,4.89,6.35,9.79,4.7,No
5bf5485e-afc4-48c1-ad08-c506578e935b,4,90.14,1,6,0.556,0.0056,0,No,2.7,0.473,3.14,5.63,8.12,6.4,No
8265e083-8e9a-487e-9cc0-3241def21d3f,28,110.68,15,1,0.039,0.3752,1,No,3.6,0.26,3.94,6.65,7.02,2.6,No
088c5f9f-9186-4926-babe-d5b2d9dd4517,30,42.97,8,3,0.328,0.0008,0,No,0,0.773,3.23,5.12,8.23,5,No
743b343b-76c5-4474-b10d-992ef6a67bdc,21,146.52,1,11,0.323,0.0104,0,No,6.6,0.51,4.59,6.68,9.56,4.4,No
9fe2d2cf-d05c-49df-aa59-830172ca73fb,7,20.8,2,49,0.528,0.172,1,No,6,0.399,4.31,4.62,8.07,6.6,No
817b6b5e-2977-43a1-bb5e-48f3d313c81e,60,95.78,16,59,0.321,0.2152,3,Yes,5.7,0.694,3.74,4.48,6.02,4.7,No
dbcaf6fb-d9c9-4664-bb17-9763ea825d28,50,47.33,26,10,0.113,0.0328,0,No,3.2,0.554,3.12,6.43,8.01,3.5,No
aa8b8887-ea1c-480c-a909-f06a6bfb3d0f,39,156.6,10,53,0.368,0.0624,1,Yes,8,0.527,4.48,5.35,8.61,4.6,No
cc052b1a-88c1-47ab-8497-73c0eea9b323,51,57.04,13,9,0.335,0.0016,0,No,1.6,0.642,4.68,5.52,9.67,5,No
5df75f59-2609-423c-927c-95f1439052f0,31,105.76,1,55,0.113,0.1024,2,No,2.2,0.656,3.34,3.02,6.67,3.2,Yes
7d068716-3a84-470f-91cf-4c68c4238ec8,16,87.88,1,1,0.342,0.2344,4,No,0.9,0.837,2.5,5.28,4.05,4.9,No
5e43b445-9ce6-480d-a4ec-93e164df35ab,29,49.28,8,117,0.492,0.1344,3,Yes,2.6,0.641,2.52,1.13,5.07,6.1,Yes
e2b95fe1-51ca-41ea-82b3-5656209c94c4,32,106.24,9,2,0.359,0.084,1,No,4.4,0.513,3.97,6.67,8.02,4.9,No
ad2562a5-895b-4ea6-9488-153512860251,14,140.5,4,3,0.235,0.1104,1,Yes,2.3,0.663,3.34,5.75,7.31,3.8,No
1364f294-adad-4b04-8ee6-21db536c86c6,57,79.22,15,36,0.156,0.0976,0,No,0,0.689,4.87,3.7,9.54,3.6,No
75ce5049-5064-405b-bf4e-8fffd18456e5,14,63.5,4,2,0.184,0.1536,2,No,1.7,0.532,3.26,5.6,6.41,3.9,No
7de9adcf-d7b3-4f48-b1c6-22aee805e815,49,357.56,13,3,0.333,0.0144,0,No,5.3,0.411,3.83,7.05,8.78,3.2,No
7482ef9a-30eb-43bd-93f3-6cb3a363e6aa,31,87.06,8,4,0.467,0.156,3,No,3.3,0.744,3.47,6.17,5.95,5.7,No
18024ae7-38ad-4b5c-aa66-e85a2f13bcdd,40,84.82,1,2,0.569,0.0552,1,No,0.5,0.873,3.81,5.1,7.96,6.5,No
3cb46aa0-695e-4ac9-a633-97d5cb4758af,4,98.46,3,40,0.621,0.0024,0,No,0.5,0.963,2.82,3.27,7.81,6.8,No
6ce47c9a-71e7-4c93-8ce8-3d63cbb55b69,12,47.84,1,26,0.434,0.1896,2,No,3.1,0.353,1.11,4.77,4.14,5.8,No
4ebdd254-d7c6-4b42-adf2-e00231c43c42,44,74.77,12,11,0.101,0.0584,1,No,8.6,0.64,4.88,7.72,9.02,3.3,No
412f4af1-df63-42b9-b96f-463d8b38bb99,47,217.45,24,38,0.307,0.1416,1,Yes,0,0.764,4.14,3.9,8,3.8,No
55ec0483-599f-4161-b811-c3e61d3a0528,45,23.49,12,24,0.227,0.0264,1,Yes,3.6,0.478,2.54,5.4,6.79,4.4,No
67a274d6-8222-4d9d-ab7a-6230f69b56ff,52,45.38,27,22,0.707,0.1016,3,No,5.7,0.49,3.13,6.7,5.79,7.7,No
dc7dec4b-8c9d-4c9e-8a54-363fb1e37a31,31,90.52,16,21,0.123,0.052,2,No,3.6,0.63,2.6,5.68,6.09,3.3,No
1206c552-77d9-4a63-8148-51084c7ace57,44,51.18,34,12,0.336,0.068,1,No,3.7,0.78,3.66,6.77,7.77,5,No
5bd11628-ed2a-40a9-8d29-37335c9dec23,1,49.37,1,45,0.078,0.0048,1,No,2.3,0.243,3.31,3.55,7.63,3.2,No
e08bbab3-efed-48cb-b932-ffd9e982bd84,30,79.35,23,10,0.277,0.1,1,No,2.3,0.896,2.64,6.03,6.64,4.5,No
31eb881e-4fe4-45b8-a1ed-16c2dedb6566,25,110.05,13,44,0.238,0.0072,1,No,3.1,0.733,4.18,4.27,8.49,4,No
c121b96c-0df2-4f4a-9b5a-bac781dc4d47,16,53.17,5,26,0.429,0.0016,0,No,2.8,0.537,5,4.8,9.99,5.7,No
b662fd20-1a70-46f6-9396-1a33522ef415,54,32.07,14,56,0.234,0.0352,0,No,3.5,0.771,4.92,3.83,9.8,4.4,No
b367f49a-0a7b-40c0-88ca-95ee7071791d,53,62.37,1,29,0.204,0.1136,0,No,2.9,0.272,4.87,4.55,9.49,4.1,No
52a0e011-ee4d-4eb0-9d86-d6973272b521,37,41.87,1,16,0.226,0.0776,3,No,5.9,0.353,3.76,6.2,6.5,4.3,No
60ff2c84-931c-4449-9b9a-96857930fa2c,11,56.79,1,12,0.14,0.176,1,Yes,0,0.965,3.56,4.43,7.31,3.6,No
e8c981be-6d5b-4dc4-b461-7e05477cd25c,52,69.11,40,52,0.132,0.144,2,No,5.1,0.505,4.87,5.43,8.06,3.5,No
272596ba-8aa1-4a99-96f4-6a79d03458a3,43,83.87,1,1,0.644,0.1104,3,No,0.8,0.753,3.79,5.25,6.42,7,No
01f7e196-69e1-4535-bb38-9205c0a9452a,54,78.21,14,22,0.315,0.0232,1,Yes,2.9,0.699,3.52,5.33,7.78,4.7,No
0bc34059-2f1e-4a13-b9b2-2a05bc8b681b,57,144.56,15,36,0.362,0.0088,1,Yes,2.3,0.965,2.28,4.47,6.58,4.7,No
68a6a47b-95a4-4c1f-b909-daa72ecc9d79,3,135.54,1,35,0.336,0.0368,0,No,3.5,0.814,4.88,4.45,9.76,4.5,No
1f0b2945-f907-47b3-a90c-af2eff47fcd7,53,59.17,1,54,0.737,0.0384,0,No,5.3,0.68,3.72,4.1,8.59,7.8,No
b0ff174f-cb0d-4996-a5c2-6fd0bd922d5a,33,56.39,1,38,0.191,0.0328,1,No,0,0.409,2.62,3.13,6.84,4,No
fe0c72a5-fb2b-4691-975a-1112a3909192,17,51.55,5,8,0.364,0.0288,2,No,3.7,0.66,4.05,6,7.62,5.2,No
d79aeebf-9500-49eb-8c8e-c1beb554dec3,58,54.23,15,29,0.415,0.1,3,No,4.6,0.768,4.24,5.58,6.91,5.6,No
739f3289-0ed9-4962-939f-6742af0b18bb,41,89.26,31,56,0.366,0.0656,0,No,2.4,0.546,3.44,4.03,8.22,5,No
c7df49a0-e710-4239-ae1d-75f64a3ced4e,16,140.64,9,19,0.069,0.2344,1,No,3,0.602,4.24,5.35,7.79,2.6,No
234991a3-c06f-4010-99c2-f41375fba3b9,35,92.43,18,36,0.464,0.0152,0,No,2.3,0.672,5,4.57,9.95,5.7,No
aa369d28-e0e1-4c25-a3ce-8df8a51718ab,18,31.96,5,15,0.081,0.0112,1,No,5.7,0.576,4.11,6.32,8.41,3.4,No
0dd1a5ee-39d0-48cb-b005-71d6e829af63,57,53.05,1,1,0.585,0.0232,1,No,2.4,0.869,4.5,5.78,8.76,6.8,No
7e071325-4c66-483d-a81a-32393c7e206e,8,98.94,1,18,0.174,0.0296,1,No,2.3,0.527,4.87,4.9,9.1,3.6,No
39104e36-3fc6-421a-8b95-6ffe43c489ac,19,97.67,10,24,0.306,0.0144,2,No,4.2,0.434,3.81,5.53,7.43,4.6,No
84a61bf5-6153-44f5-878c-448f20555870,44,35.24,1,36,0.146,0.0024,0,No,4.7,0.793,5,4.8,9.99,3.8,No
ad42698b-df8f-4d16-8812-09a0950c379d,45,50.09,57,20,0.197,0.1952,1,Yes,4.5,0.622,4.14,7.17,7.82,4.1,No
2dec3e29-4e9b-4bf2-b9c3-37cae4407dcb,12,114.05,4,16,0.348,0.0464,0,No,2.5,0.265,2.9,5.17,7.75,4.8,No
334b64dc-dcd6-4d63-8c08-408ac8ce8250,58,136.76,30,16,0.1,0.1544,0,Yes,7.1,0.298,3.23,7.57,7.72,2.9,No
40270c21-bcc7-4832-93cf-f17728180b5e,16,60.42,1,31,0.206,0.008,0,No,5.1,0.675,4.33,5.18,9.3,4.1,No
5e8fb74c-767c-4c0f-8dff-bed59d6606d2,59,29.11,15,33,0.082,0.136,0,No,4,0.274,2.7,5.18,7.25,3.4,No
2e760e7a-785d-4aa0-9e9f-2c35fbf84288,32,36.87,9,7,0.161,0.2064,1,No,2.1,0.341,4.62,5.65,8.27,3.9,No
c67bfa57-9b41-400d-a66c-f054565f2064,9,118.38,3,44,0.184,0.0008,0,No,0,0.85,3.67,2.9,8.67,3.6,No
2e62411c-7d74-4bd0-99c8-50274c618859,58,46.69,15,6,0.371,0.1872,3,No,0,0.787,2.96,5.2,5.34,5.3,No
760d6e8d-b01f-4c30-995e-d06558e8b546,37,69.25,1,18,0.116,0.0664,1,No,4.1,0.632,3.62,5.5,7.73,3.4,No
e5716dcc-5da8-448b-8f4a-31f3893f6d2f,19,26.97,10,71,0.286,0.0768,1,No,4.6,0.097,4.47,3.32,8.55,4.8,No
3b936193-57bf-4a82-8840-cdf99297b8ab,59,47.6,15,39,0.088,0.0912,0,No,1.2,0.176,4.03,3.95,8.73,3.3,No
b69e5f49-b7bd-42ad-bf13-c9be0502e245,6,135.98,2,30,0.244,0.1704,2,Yes,1.3,0.703,3.32,4,6.42,3.9,No
47908442-9fd4-42da-a90a-0564d4f1bdcd,24,91.44,13,11,0.149,0.0016,2,No,5.9,0.388,2,6.85,5.66,3.5,No
4540c381-4e72-4fe3-8742-e35d36ffe587,53,103.68,1,2,0.15,0.1,2,No,1.5,0.378,3.6,5.43,6.93,3.4,No
a0e8d54c-5762-4fe0-81c8-80cfa814e2f9,5,93.98,2,7,0.171,0.1464,2,No,1.7,0.757,3.65,5.28,6.83,3.6,No
12136181-33bf-4246-9e97-522a6a67f62d,30,72.88,16,93,0.498,0.2856,4,No,1.2,0.795,3.82,1.28,5.2,6,Yes
9825a6a5-89c7-4723-a9de-c84ca962bdce,4,71.42,3,27,0.327,0.068,1,No,3.6,0.687,3.77,4.95,7.88,4.9,No
d9bdfade-9551-4131-8e32-ee0475ac51ac,41,81.58,11,46,0.359,0.0432,1,No,0,0.462,3.98,3.07,8.17,5,No
c6dd7a87-163e-4812-aebf-d538f1ad033d,25,28.03,1,1,0.665,0.0488,0,No,5.4,0.463,4.86,6.78,9.7,7.5,No
0c050ab9-3a4e-4e67-8f30-54735912019c,50,55.39,1,0,0.216,0.0504,0,No,1.8,0.703,4.36,5.63,9.19,4.2,No
1c9096ab-c67d-4685-b622-a285d8e21c8c,1,102.4,1,13,0.538,0.0976,0,No,4,0.624,4.34,5.72,9.01,6.2,No
fea9e76e-960a-424e-b381-bda0e32ae023,14,54.73,4,45,0.247,0.1248,2,No,0,0.558,3.13,2.88,6.38,4.4,Yes
6f6d5e6d-ea9b-41c6-b586-7dbbe956eff2,43,56.17,11,61,0.388,0.0136,0,No,7.9,0.503,5,4.95,9.95,5.4,No
31fd1f61-1ca7-418a-a74d-e69222c7c2f2,39,46.92,10,24,0.711,0.0936,1,No,4.3,0.457,2.82,5.57,6.84,7.7,No
91ab0489-02ce-4d95-bb38-a8eac15365f3,57,144.4,1,14,0.2,0.012,0,No,3.8,0.849,3.22,5.6,8.18,3.5,No
71bdd015-0438-4779-9433-a72305b6ed88,17,82.62,1,1,0.687,0.0464,2,No,4.8,0.749,2.61,6.58,6.12,7.3,No
a3178c4b-7682-43f3-ba61-ab27672588a9,57,92.89,15,61,0.119,0.0512,0,Yes,1.5,0.697,3.66,2.95,8.49,3.3,No
9ba5360d-e68f-4b9e-91f7-032e1b1d2e33,40,103.21,11,24,0.024,0.1512,1,No,4.1,0.694,2.17,5.53,6,2.5,No
219a3860-e2d4-4f70-a994-1bebd0213be8,50,243.65,13,12,0.19,0.1888,4,No,3.2,0.887,4.41,5.9,6.11,2.9,No
ca25dc86-6d7c-42e3-837f-2cf0115bd62f,32,136.08,9,31,0.141,0.0024,0,No,0,0.573,3.5,3.75,8.49,3.2,No
ab380ecd-f787-4c62-af8e-cca5f79247cb,16,40.08,5,29,0.159,0,1,No,1,0.383,4.08,4.05,8.41,3.9,No
ace5d5ff-bd61-41ae-8516-3d5747d80439,19,30.33,1,3,0.128,0.0528,0,No,0.1,0.866,4.73,4.92,9.55,3.7,No
53adbd93-0ba5-4d9f-b48b-b896732ffbbf,21,22.22,6,62,0.353,0.2024,1,No,3.2,0.486,4.07,3.17,7.73,5.3,Yes
956c85a7-fd2d-45b5-ada0-a22a433114bc,29,74.1,1,11,0.816,0.2112,1,No,2.7,0.69,3.54,5.38,7.17,8.3,No
ad7a6d7e-5b1c-4da6-b624-cd8f0f019792,43,33.97,1,34,0.252,0.0328,0,No,7,0.801,5,5.67,9.89,4.6,No
9dd53d64-8227-47f2-b645-3c1610d932aa,52,104.37,27,41,0.437,0.0304,1,No,0.9,0.529,2.97,4.15,7.2,5.4,No
e3df1cbf-ab08-4c96-b7f3-ba500c0ff217,1,55.72,1,25,0.245,0.0176,1,No,5.2,0.855,3.49,5.52,7.76,4.4,No
327bb01e-fd6f-438c-a010-3d164a4be33b,52,89.97,14,15,0.167,0.0176,1,No,3.5,0.664,3.38,5.88,7.65,3.6,No
df1b274e-8cf9-4842-bf2b-367b5173302f,25,182.31,1,17,0.257,0.0056,0,No,3.6,0.616,4.75,5.38,9.73,3.7,No
7fe58d46-f5a9-4838-999b-149fd770f05a,23,136.47,1,5,0.208,0.0248,1,No,2.2,0.708,3.97,5.52,8.22,3.6,No
24eb1351-6154-4aa4-bb9a-1f4dec3f4587,28,42.24,1,1,0.174,0.0728,0,Yes,0.8,0.806,4.99,5.25,9.75,4,No
76bfe834-16ae-42ad-b71e-6856b7df1ee8,11,73.27,6,38,0.156,0.1296,2,No,2.9,0.764,2.7,4.27,5.93,3.7,No
88a0a25f-20be-403a-8ec9-1799a599628a,50,65.25,13,25,0.147,0.0424,1,No,5.3,0.719,3.25,5.95,7.44,3.6,No
51a7a53c-000c-456e-a631-cb1b0ae1a995,26,118.04,7,29,0.288,0.2224,0,No,1.4,0.939,3.81,4.25,8.07,4.3,No
12f2ab95-5c0c-49ce-960c-d47d4f59d7e3,13,61.3,7,28,0.385,0.0408,1,No,4.9,0.341,2.68,5.47,6.88,5.3,No
71eadc96-3f94-41ef-9f68-c44942b95587,44,16.61,23,25,0.076,0.0112,2,Yes,3.9,0.734,4.04,5.82,7.67,3.4,No
3219db64-ec56-481d-b920-49191f76adf6,37,77.17,28,14,0.304,0.104,3,Yes,4.8,0.377,2.88,6.83,5.53,4.7,No
ab4fc612-9ecb-4bdf-990f-1b62f908aabf,9,60.46,1,34,0.282,0.0184,0,No,3.7,0.848,4,4.57,8.94,4.6,No
b4699384-8468-48b7-bdcd-c1313d3e7422,53,133.52,1,20,0.463,0.0192,0,No,1,0.754,5,4.37,9.94,5.4,No
79d6417f-d52d-4dc1-911f-9587e07033d1,12,47.33,4,7,0.443,0.0416,1,No,6.9,0.532,4.15,7.08,8.34,5.8,No
8ca8905e-059e-40fe-bdf9-9a91bf48e700,52,91.9,27,19,0.211,0.0248,1,Yes,2.7,0.725,4.8,5.85,9.05,3.9,No
c1e73589-4c88-40d1-a321-e44cf679b072,52,71.73,1,42,0.43,0.0344,0,No,4.7,0.826,3.14,4.5,8.03,5.6,No
2347cf55-9a71-42ff-b4dd-18706d08dc71,25,32.1,1,13,0.405,0.044,0,No,0.6,0.795,3.66,4.58,8.51,5.6,No
0ea15a3d-c11d-4d90-bf51-eb3ab77246f3,5,298.73,2,1,0.275,0.0112,1,No,4.3,0.329,3.08,6.45,7.38,3.1,No
87096024-fb84-4e07-8715-3c1a934cfe73,5,54.75,2,45,0.368,0.0224,2,No,4.1,0.507,2.69,4.18,6.28,5.2,No
25ba013d-5559-4aa8-a526-a61b019ac7c6,31,25.26,8,25,0.364,0.124,1,Yes,5,0.638,3.13,5.68,7.05,5.4,No
ede8b7dd-2d5d-49d0-900e-9e6c80f086ee,30,109.34,1,18,0.506,0.1592,1,No,2.7,0.729,4.73,5.03,8.53,5.9,No
28b80fcb-a0e3-4914-94dd-b4ac4fac11c4,29,41.7,8,33,0.245,0.0848,1,No,3.6,0.354,3.65,4.82,7.7,4.5,No
c2106b5b-8b41-4a35-bc1e-a0bfa5ce28c0,15,71.02,4,108,0.442,0.064,1,Yes,2.8,0.777,4.26,1.07,8.38,5.7,Yes
491a7066-e739-4c05-bf33-3f34e47cca4e,37,34.84,10,163,0.338,0.0976,1,Yes,2.6,0.615,3.63,1.2,7.64,5.2,Yes
75ccfaae-a555-4904-b863-b4a6eed226b8,21,64.29,1,25,0.393,0.0056,2,No,4.1,0.592,2.53,5.15,6.18,5.4,No
c0178ff9-4af0-4346-8cae-c5f42fc8d107,43,172.44,1,7,0.451,0.1704,0,No,1.6,0.745,4.6,5.22,9.03,5.1,No
764a200e-deca-41be-bd88-f0787c725da7,59,28.64,30,9,0.174,0.0448,2,No,3.9,0.938,3.48,6.85,7,4,No
61db291a-245c-411b-a9f2-f626a503f1dd,20,46.24,16,25,0.172,0.0136,2,No,3.5,0.211,2.45,5.45,6.07,3.9,No
47ef58ac-85d5-4552-94c8-fbbe84fbb87e,26,107.76,1,16,0.1,0.0888,0,No,5.7,0.141,3.25,6.13,7.95,3.1,No
8ae4bd15-dbdd-46ba-bf2e-2ca3a923a757,34,40.83,1,6,0.021,0.0304,0,No,2.3,0.404,5,5.5,9.9,2.9,No
252a69fd-901f-4dbc-8477-af74147572b6,3,60.07,2,12,0.184,0.0904,3,No,4.3,0.516,3.48,5.9,6.18,3.9,No
03b9db8a-5370-4962-b75f-dfbabee3747b,25,64.11,7,3,0.379,0.1376,0,No,5.8,0.471,4.44,7.02,8.98,5.3,No
e62a51e0-61e0-45b8-ab12-8ba7d6743195,1,117.27,1,24,0.191,0.0536,0,No,0,0.757,3.41,3.83,8.23,3.6,No
f0b2d171-a45d-459f-94c0-bbabed3effe5,38,33.87,10,31,0.335,0.0832,0,Yes,3.5,0.581,4.87,4.95,9.59,5.1,No
c50bd7f6-deca-4a80-855d-252b21c7a773,15,10,4,32,0.71,0.0104,0,No,7.3,0.816,4.41,5.97,9.38,7.9,No
cebc22c6-f6ae-4328-9bc3-5c2f2909972a,19,84.9,1,53,0.192,0.0992,0,No,4.5,0.455,5,3.88,9.67,3.8,No
59211bd3-8e32-4d0c-ac8e-1311a764e1d0,44,36.4,12,5,0.271,0.0472,0,No,2.8,0.55,4.25,6.08,9.09,4.7,No
8e7873a5-f56b-49a2-ad67-4f4ae041682a,32,108.83,17,0,0.389,0.0936,1,No,2,0.553,3.55,6.23,7.57,5.1,No
af78131f-3801-404a-845e-90b36b456cba,1,123.45,1,102,0.524,0.04,1,No,0.5,0.495,2.73,1,6.93,5.9,Yes
0903fdc9-e505-4e67-a817-ff9314226fc9,28,39.69,1,89,0.283,0.06,1,No,0,0.311,3.58,1,7.71,4.7,Yes
d7d3c198-413f-452a-9021-d95bab0ccb95,53,46.73,14,6,0.093,0.0784,0,No,0,0.802,3.37,5.17,8.11,3.4,No
76ca968a-8928-42ce-8d04-104bd2128229,19,98.04,1,9,0.852,0.1928,2,No,0,0.714,4.3,4.58,7.32,8.4,No
0fc7f571-1be0-4c62-b049-33156bfe69b5,42,226.13,11,55,0.309,0.1112,0,No,5.5,0.68,4.14,4.45,8.77,3.8,No
c4ae508d-5204-4856-8911-910f7d22fb53,6,153.65,4,30,0.737,0.1376,1,No,2.5,0.313,1.43,4.47,5.3,7.2,Yes
1d2f7164-9ddd-4b42-b94a-788f623866d4,3,64.73,1,47,0.131,0.0816,2,Yes,4.2,0.413,3.76,4.08,7.15,3.5,No
6c1c8e22-083b-4ff5-b0cc-d377542d2d70,29,56.87,22,47,0.061,0.1312,2,No,2.1,0.255,4.07,4.08,7.3,3.1,Yes
f7cbf61e-e769-49d0-91d8-083a2e91f472,41,36.87,1,40,0.303,0.0432,0,No,1.5,0.442,3.6,3.53,8.46,4.9,No
f97f9396-c17c-4bb6-ac28-a57600e4d696,5,31.46,2,7,0.134,0.016,0,No,3.9,0.629,3.9,6.02,8.85,3.7,No
879f89b4-b944-46a2-a93c-5ba04ad62e80,13,20.96,1,25,0.029,0.0016,0,No,4.3,0.532,4.7,5.22,9.69,3.1,No
38669af6-2081-4128-8113-b8d711c8dc78,44,91.48,56,20,0.258,0.0072,1,Yes,3.8,0.745,5,6.93,9.31,4.3,No
6c4748d7-cb48-4697-96c3-d6891a68e5e1,12,102.68,1,71,0.226,0.0096,1,No,2.3,0.462,4.04,2.25,8.34,4,Yes
6ea725f1-6afe-4a9f-aacc-04ed971e66d1,42,107.21,22,15,0.242,0.0176,0,No,3.2,0.428,3.89,6.05,8.83,4.1,No
055c0f96-91dc-4232-9afd-876759097ca9,25,126.51,7,24,0.154,0.1168,0,No,4.4,0.89,5,5.5,9.61,3.3,No
26d4ef6b-80be-41d1-b585-311d8a9b7518,6,48.39,4,60,0.308,0.0032,1,Yes,1.6,0.387,2.87,2.67,7.19,4.9,Yes
5eaa1244-d971-4d7c-a4b0-e6f9e480ab10,48,83.88,1,104,0.468,0.2504,2,No,0,0.723,3.4,1,6.23,5.8,Yes
2b23cb72-f264-49de-90bb-90739a382e47,14,33.95,1,66,0.351,0.0104,1,No,0,0.747,4.71,1.73,9.01,5.3,Yes
1bee75f8-2ff7-4dcf-acde-0f736e21fc1d,26,123.04,14,4,0.151,0.0448,0,No,0,0.385,3.78,5.27,8.63,3.3,No
c72e42e7-7c33-4512-ab49-302afa61afde,50,35.25,26,4,0.122,0.1136,1,Yes,0,0.508,5,5.67,8.95,3.6,No
3bc32f0d-dfea-4840-903e-b674545da58f,28,74.03,15,77,0.466,0.0744,0,No,0.4,0.788,4.7,1.78,9.45,5.8,Yes
ad86ae2a-da5a-41a2-a4ed-b45191e864ec,22,23.02,17,6,0.256,0.0264,0,Yes,6.5,0.76,4.66,7.43,9.57,4.7,No
f1ac4ae5-9a51-4c7b-ab84-29e071eae1da,42,49.89,32,30,0.311,0.0304,0,Yes,2.4,0.522,4.56,5.37,9.46,4.9,No
8fd240ae-388b-4f69-95c6-5f259fc8f41e,10,78.22,1,0,0.316,0.0392,0,No,1.2,0.576,5,5.43,9.87,4.7,No
6d495906-a9ea-4e9c-a7da-5bd637e5038c,46,156.44,35,8,0.02,0.0152,0,Yes,3.5,0.598,4.06,6.93,9.01,2.2,No
60871142-044c-4bd7-8db7-750a07840e33,28,143.4,8,18,0.279,0.0936,3,No,1.3,0.598,2.69,4.8,5.38,4.1,No
17ac93ff-0327-4f2d-b0b7-27828afd3333,21,63.99,6,16,0.091,0.2296,0,No,3.7,0.097,5,5.63,9.23,3.3,No
526fd7b8-6f70-4685-b13d-5d4c49c9f945,5,25.93,1,5,0.279,0.008,0,No,4.6,0.313,4.75,6.32,9.72,4.8,No
14163a7a-edcc-43c7-b644-4d527a8d837f,4,74.43,2,35,0.32,0.0216,1,No,6.3,0.436,3.2,5.42,7.46,4.8,No
08881b84-ff4c-4c07-ae1c-f3dba5b251d8,11,116.78,9,18,0.321,0.0624,1,Yes,2.9,0.58,2.6,5.37,6.73,4.5,No
56815210-227d-4285-8dd1-c13dab8d87c6,56,198.42,29,30,0.112,0.0024,0,Yes,2.6,0.626,5,5.33,9.99,2.6,No
2af6314a-be52-478b-b9ce-59f4e079bf30,21,43.44,11,11,0.078,0.0088,0,No,2.3,0.567,3.18,5.58,8.15,3.3,No
731e4f4d-12b3-441d-b963-9536d16aeef7,57,60.53,29,18,0.185,0.1296,0,No,0.9,0.303,3.51,5.37,8.08,3.9,No
56c06ba7-7a40-4bd1-b74c-e121e0616669,20,108.55,11,24,0.333,0.0448,0,Yes,1.6,0.587,3.32,4.7,8.17,4.7,No
9dd4ff3b-b477-40e4-b42a-9c46fd773480,3,76.81,3,1,0.2,0.0856,2,Yes,4.8,0.636,3.21,6.65,6.59,3.9,No
ef9ff2ea-a78b-4d44-bc75-97120f1fa322,58,109.02,1,19,0.109,0.0208,0,Yes,2.8,0.792,4.79,5.02,9.72,3.1,No
65177d7e-64e5-43ff-8bbf-806496631387,34,52.81,1,2,0.325,0.0144,0,No,1.5,0.531,4.27,5.43,9.22,5,No
3aa34957-d0f0-46b9-9ab6-89b687a76be7,30,22.42,16,32,0.559,0.104,1,No,5,0.507,4.49,5.6,8.48,6.8,No
c71c59d7-8612-4140-8c5e-6baa3043983c,32,26.68,1,15,0.113,0.0376,0,No,4.3,0.46,3.72,5.72,8.59,3.6,No
46d7b442-dd36-4283-8156-148a15b51c5d,60,168.22,31,25,0.402,0.0048,0,Yes,2.9,0.42,5,5.75,9.98,4.8,No
9070ac44-218e-4283-86ab-6d0ab4725754,26,46.43,7,1,0.135,0.1432,1,No,1.2,0.622,3.35,5.58,7.21,3.7,No
b6f8f317-efe7-441b-88e9-d81073c18738,12,42.19,4,4,0.157,0.048,1,No,5.2,0.547,3.93,6.67,8.1,3.8,No
8d56186f-cdb5-4ef0-b228-664d8a3f7d77,14,44.68,1,44,0.419,0.004,0,No,0,0.57,5,2.83,9.99,5.7,No
6655d930-6a0f-4441-9d94-c6acf4c6c271,47,20.3,24,20,0.054,0.016,0,No,7,0.694,5,7.13,9.95,3.3,No
eb3c1a7e-f6e6-4355-aecd-abe9998ac04d,9,100.87,1,30,0.468,0.1448,2,No,0.6,0.513,3.5,3.73,6.68,5.7,Yes
2fefc4ce-5f30-4bd2-a111-b38cfadce022,50,92.23,13,15,0.28,0.1032,0,Yes,0,0.836,4.15,4.68,8.81,4.4,No
b3d7ce62-dfe2-45d0-87ba-5556730f2d3b,30,161.78,8,35,0.109,0.1096,1,Yes,2.5,0.142,3.2,4.35,7.17,2.8,No
b2c0333d-c197-4de6-a4c9-4a6380829cf8,55,30.5,1,4,0.492,0.0048,0,No,3.7,0.664,3.75,6.07,8.73,6.3,No
a3b620c8-13f2-4ae0-a941-57709bc30684,17,50.68,1,16,0.494,0.0696,1,No,3.4,0.633,2.91,5.37,7.01,6.2,No
